submission_id,comments,experiment_duration,experiment_end_time,experiment_start_time,german_native,group,item_answer_type,item_number,item_type,knows_logic,knows_pragmatics,options,qud,question,response,response_time,stopwatch_ms,trial_number
3288,NA,552252,1646478905595,1646478353343,Nein,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,2547,29011,4
3288,NA,552252,1646478905595,1646478353343,Nein,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,2374,27290,5
3288,NA,552252,1646478905595,1646478353343,Nein,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,2259,29025,6
3288,NA,552252,1646478905595,1646478353343,Nein,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,2679,20238,7
3288,NA,552252,1646478905595,1646478353343,Nein,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,2552,25182,8
3288,NA,552252,1646478905595,1646478353343,Nein,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2860,29311,9
3288,NA,552252,1646478905595,1646478353343,Nein,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,2310,26063,10
3288,NA,552252,1646478905595,1646478353343,Nein,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2171,34720,11
3288,NA,552252,1646478905595,1646478353343,Nein,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,2134,19280,12
3287,NA,509248,1646474545522,1646474036274,Nein,A,whatifp,3,test,Ja,Ja,Ja|Nein,,,Ja,3794,50486,1
3287,NA,509248,1646474545522,1646474036274,Nein,A,true,2,fillerExhaust,Ja,Ja,Ja|Nein,,,Ja,1443,28874,2
3287,NA,509248,1646474545522,1646474036274,Nein,A,whenq,4,test,Ja,Ja,Ja|Nein,,,Nein,3867,27116,3
3287,NA,509248,1646474545522,1646474036274,Nein,A,true,3,fillerCond,Ja,Ja,Ja|Nein,,,Ja,812,18460,4
3287,NA,509248,1646474545522,1646474036274,Nein,A,whatifp,5,test,Ja,Ja,Ja|Nein,,,Ja,948,23889,5
3287,NA,509248,1646474545522,1646474036274,Nein,A,false,1,fillerExhaust,Ja,Ja,Ja|Nein,,,Nein,857,18527,6
3287,NA,509248,1646474545522,1646474036274,Nein,A,whenq,6,test,Ja,Ja,Ja|Nein,,,Ja,841,30219,7
3287,NA,509248,1646474545522,1646474036274,Nein,A,true,1,fillerCond,Ja,Ja,Ja|Nein,,,Ja,854,21757,8
3287,NA,509248,1646474545522,1646474036274,Nein,A,whatifp,1,test,Ja,Ja,Ja|Nein,,,Nein,1073,38103,9
3287,NA,509248,1646474545522,1646474036274,Nein,A,false,3,fillerExhaust,Ja,Ja,Ja|Nein,,,Nein,851,18073,10
3287,NA,509248,1646474545522,1646474036274,Nein,A,whenq,2,test,Ja,Ja,Ja|Nein,,,Ja,1024,24614,11
3287,NA,509248,1646474545522,1646474036274,Nein,A,false,2,fillerCond,Ja,Ja,Ja|Nein,,,Nein,794,28164,12
3286,NA,432886,1646473217714,1646472784828,Ja,B,whenq,3,test,Ja,Nein,Ja|Nein,,,Nein,3866,31306,1
3286,NA,432886,1646473217714,1646472784828,Ja,B,true,1,fillerExhaust,Ja,Nein,Ja|Nein,,,Ja,7140,38934,2
3286,NA,432886,1646473217714,1646472784828,Ja,B,whatifp,6,test,Ja,Nein,Ja|Nein,,,Ja,9228,26351,3
3286,NA,432886,1646473217714,1646472784828,Ja,B,whenq,1,test,Ja,Nein,Ja|Nein,,,Nein,7445,35646,4
3286,NA,432886,1646473217714,1646472784828,Ja,B,false,3,fillerCond,Ja,Nein,Ja|Nein,,,Nein,1372,21550,5
3286,NA,432886,1646473217714,1646472784828,Ja,B,whatifp,4,test,Ja,Nein,Ja|Nein,,,Nein,11799,20421,6
3286,NA,432886,1646473217714,1646472784828,Ja,B,false,2,fillerExhaust,Ja,Nein,Ja|Nein,,,Nein,1190,19029,7
3286,NA,432886,1646473217714,1646472784828,Ja,B,whenq,5,test,Ja,Nein,Ja|Nein,,,Ja,5269,32955,8
3286,NA,432886,1646473217714,1646472784828,Ja,B,true,2,fillerCond,Ja,Nein,Ja|Nein,,,Ja,2112,23108,9
3286,NA,432886,1646473217714,1646472784828,Ja,B,false,1,fillerCond,Ja,Nein,Ja|Nein,,,Nein,1812,28282,10
3286,NA,432886,1646473217714,1646472784828,Ja,B,whatifp,2,test,Ja,Nein,Ja|Nein,,,Ja,2528,17958,11
3286,NA,432886,1646473217714,1646472784828,Ja,B,true,3,fillerExhaust,Ja,Nein,Ja|Nein,,,Ja,2672,19290,12
3285,NA,546587,1646473153163,1646472606576,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,4213,42647,1
3285,NA,546587,1646473153163,1646472606576,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,3037,22156,2
3285,NA,546587,1646473153163,1646472606576,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,1656,28807,3
3285,NA,546587,1646473153163,1646472606576,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,2001,46080,4
3285,NA,546587,1646473153163,1646472606576,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,15124,29727,5
3285,NA,546587,1646473153163,1646472606576,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1337,72758,6
3285,NA,546587,1646473153163,1646472606576,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,3270,49508,7
3285,NA,546587,1646473153163,1646472606576,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,7437,27460,8
3285,NA,546587,1646473153163,1646472606576,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1636,23310,9
3285,NA,546587,1646473153163,1646472606576,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,1615,19845,10
3285,NA,546587,1646473153163,1646472606576,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2471,32149,11
3285,NA,546587,1646473153163,1646472606576,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,11129,30230,12
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,false,2,fillerExhaust,Nein,Ja,Ja|Nein,,,Nein,6427,56096,1
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whenq,5,test,Nein,Ja,Ja|Nein,,,Ja,9266,72349,2
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,true,2,fillerCond,Nein,Ja,Ja|Nein,,,Ja,19661,30725,3
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whenq,3,test,Nein,Ja,Ja|Nein,,,Nein,58370,33087,4
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,true,1,fillerExhaust,Nein,Ja,Ja|Nein,,,Ja,31412,29337,5
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whatifp,6,test,Nein,Ja,Ja|Nein,,,Ja,6254,51217,6
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,false,1,fillerCond,Nein,Ja,Ja|Nein,,,Nein,3591,52475,7
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whatifp,2,test,Nein,Ja,Ja|Nein,,,Ja,1865,20974,8
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,true,3,fillerExhaust,Nein,Ja,Ja|Nein,,,Ja,4616,24366,9
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whenq,1,test,Nein,Ja,Ja|Nein,,,Nein,15485,30078,10
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,false,3,fillerCond,Nein,Ja,Ja|Nein,,,Nein,1692,27691,11
3276,"Ich hatte Probleme, bei unvollständigen Antworten, die jedoch mit ""nur"" o.Ä. eingeleitet wurden, zu entscheiden, ob ich sie als richtig oder falsch einstufen soll. Per se sind sie nicht falsch, sondern nur unvollständig. Je nach Ermessen habe ich deshalb manchmal ""Ja"" und manchmal ""Nein"" angekreuzt.",881626,1645362430934,1645361549308,Ja,B,whatifp,4,test,Nein,Ja,Ja|Nein,,,Ja,1369,36715,12
3275,NA,768464,1645353525491,1645352757027,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,16983,50523,1
3275,NA,768464,1645353525491,1645352757027,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,8863,71291,2
3275,NA,768464,1645353525491,1645352757027,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1905,51748,3
3275,NA,768464,1645353525491,1645352757027,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,1019,42181,4
3275,NA,768464,1645353525491,1645352757027,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,890,28858,5
3275,NA,768464,1645353525491,1645352757027,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,7240,21459,6
3275,NA,768464,1645353525491,1645352757027,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,1044,71282,7
3275,NA,768464,1645353525491,1645352757027,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2252,33017,8
3275,NA,768464,1645353525491,1645352757027,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,1491,58866,9
3275,NA,768464,1645353525491,1645352757027,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1212,25354,10
3275,NA,768464,1645353525491,1645352757027,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Nein,2029,57241,11
3275,NA,768464,1645353525491,1645352757027,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,14260,53961,12
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whenq,1,test,NA,NA,Ja|Nein,,,Ja,7588,41765,1
3272,Oti,420926,1645082168832,1645081747906,Nein,B,false,3,fillerCond,NA,NA,Ja|Nein,,,Nein,4860,25271,2
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whatifp,4,test,NA,NA,Ja|Nein,,,Nein,3734,21538,3
3272,Oti,420926,1645082168832,1645081747906,Nein,B,false,1,fillerCond,NA,NA,Ja|Nein,,,Nein,4280,25809,4
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whatifp,2,test,NA,NA,Ja|Nein,,,Ja,777,19959,5
3272,Oti,420926,1645082168832,1645081747906,Nein,B,true,3,fillerExhaust,NA,NA,Ja|Nein,,,Nein,40217,2282,6
3272,Oti,420926,1645082168832,1645081747906,Nein,B,false,2,fillerExhaust,NA,NA,Ja|Nein,,,Nein,27759,3195,7
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whenq,5,test,NA,NA,Ja|Nein,,,Ja,897,20904,8
3272,Oti,420926,1645082168832,1645081747906,Nein,B,true,2,fillerCond,NA,NA,Ja|Nein,,,Ja,2642,26429,9
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whenq,3,test,NA,NA,Ja|Nein,,,Ja,2706,25691,10
3272,Oti,420926,1645082168832,1645081747906,Nein,B,true,1,fillerExhaust,NA,NA,Ja|Nein,,,Ja,1964,16672,11
3272,Oti,420926,1645082168832,1645081747906,Nein,B,whatifp,6,test,NA,NA,Ja|Nein,,,Ja,724,28383,12
